id,date_init,x_init,UTM_E_init,UTM_N_init,date_now,x_now,UTM_E_now,UTM_N_now,dx
usa_NC_0034_0057,01-Jan-1852,9633.05563449343,456313.436732215,3924345.87982356,08-Dec-2019,9578.93303089736,456257.396898581,3924350.11975827,-54.1226035960699
usa_NC_0034_0058,01-Jan-1852,9646.1533720593,456316.666982961,3924396.55623535,08-Dec-2019,9593.92792308986,456262.541019943,3924400.90021134,-52.2254489694405
usa_NC_0034_0059,01-Jan-1852,9656.79190859945,456317.34448243,3924447.45750737,08-Dec-2019,9611.35870426567,456270.213877433,3924451.45701642,-45.4332043337799
usa_NC_0034_0060,01-Jan-1852,9673.30373424786,456324.113947042,3924497.84551459,08-Dec-2019,9628.50673622051,456277.599741539,3924502.00708718,-44.7969980273501
usa_NC_0034_0061,01-Jan-1852,9691.80845618956,456332.959612409,3924548.01380166,08-Dec-2019,9642.09098242951,456281.287799944,3924552.87526199,-49.717473760049
usa_NC_0034_0062,01-Jan-1852,9710.70994791507,456342.226924229,3924598.09685085,08-Dec-2019,9652.26022888577,456281.422398028,3924604.09848342,-58.4497190292986
usa_NC_0034_0063,01-Jan-1852,9729.64032977809,456351.534030947,3924648.12818679,08-Dec-2019,9661.91099143402,456281.009527147,3924655.41546088,-67.7293383440701
usa_NC_0034_0064,01-Jan-1852,9743.6685394843,456355.741640369,3924698.66201677,08-Dec-2019,9677.37142419176,456286.643167172,3924706.12197668,-66.2971152925402
usa_NC_0034_0065,01-Jan-1852,9750.67763208902,456352.626780899,3924750.01949858,08-Dec-2019,9692.00175288622,456291.413602414,3924756.91201479,-58.6758792027995
usa_NC_0034_0066,01-Jan-1852,9759.21540549132,456351.094481333,3924801.25858871,08-Dec-2019,9707.75952317445,456297.362510499,3924807.5582165,-51.45588231687
usa_NC_0034_0067,01-Jan-1852,9765.87117851503,456347.584299137,3924852.79131441,08-Dec-2019,9723.9894056283,456303.808296278,3924858.12719051,-41.8817728867307
usa_NC_0034_0068,01-Jan-1852,9773.55490063978,456345.169260217,3924904.08947512,08-Dec-2019,9739.12280248769,456309.152338051,3924908.61399915,-34.4320981520905
usa_NC_0034_0069,01-Jan-1852,9788.00472410069,456349.838786549,3924954.46332526,08-Dec-2019,9754.18000728363,456314.432369238,3924959.03230909,-33.8247168170601
usa_NC_0034_0070,01-Jan-1852,9800.51829702341,456352.480864078,3925005.10200333,08-Dec-2019,9771.27489517531,456321.848467225,3925009.15986768,-29.2434018480999
usa_NC_0034_0071,01-Jan-1852,9808.76869197626,456350.679838006,3925056.21932048,08-Dec-2019,9788.34533742583,456329.274522532,3925059.11284246,-20.4233545504303
usa_NC_0034_0072,01-Jan-1852,9820.17430198925,456352.251883338,3925106.55856317,08-Dec-2019,9804.57785669927,456335.902550177,3925108.78326657,-15.5964452899789
usa_NC_0034_0073,01-Jan-1852,9831.34856549953,456353.580460396,3925156.93557954,08-Dec-2019,9812.35503389018,456333.66639016,3925159.66318043,-18.9935316093488
usa_NC_0034_0074,01-Jan-1852,9843.69245556862,456356.134583373,3925207.14847113,08-Dec-2019,9820.83159065444,456332.161334984,3925210.45352207,-22.8608649141806
usa_NC_0034_0075,01-Jan-1852,9858.19230715293,456360.949440503,3925257.05034059,08-Dec-2019,9830.8998665392,456332.323711307,3925261.02244684,-27.2924406137317
usa_NC_0034_0076,01-Jan-1852,9871.0510802887,456364.043019502,3925307.19119971,08-Dec-2019,9841.78442393213,456333.34097677,3925311.47892312,-29.2666563565708
usa_NC_0034_0077,01-Jan-1852,9882.33476983931,456365.483613488,3925357.56607634,08-Dec-2019,9856.56915022215,456338.449336796,3925361.36579787,-25.7656196171592
usa_NC_0034_0078,01-Jan-1852,9894.36030130729,456367.701760225,3925407.83563648,08-Dec-2019,9872.18793987839,456344.433379938,3925411.1269096,-22.1723614289003
usa_NC_0034_0079,01-Jan-1852,9908.57326870259,456372.215224409,3925457.78173039,08-Dec-2019,9887.44529328755,456350.038767809,3925460.9384332,-21.1279754150401
usa_NC_0034_0080,01-Jan-1852,9926.28210226415,456380.408202467,3925507.15464484,08-Dec-2019,9901.57757317079,456354.472922465,3925510.86964837,-24.7045290933584
usa_NC_0034_0081,01-Jan-1852,9937.36568009488,456381.673893566,3925557.38356906,08-Dec-2019,9915.9680252376,456359.206087221,3925560.62203753,-21.3976548572791
usa_NC_0034_0082,01-Jan-1852,9946.42368208123,456380.812758952,3925607.91878584,08-Dec-2019,9931.15733532192,456364.780274385,3925610.24245505,-15.2663467593102
usa_NC_0034_0083,01-Jan-1852,9964.18794945136,456389.152615197,3925656.83956276,08-Dec-2019,9948.82460805359,456373.019983561,3925659.16941179,-15.3633413977695
usa_NC_0034_0084,01-Jan-1852,9977.66534558321,456392.992267515,3925706.40381608,08-Dec-2019,9961.82789629396,456376.363556246,3925708.79671422,-15.837449289249
usa_NC_0034_0085,01-Jan-1852,9994.2242571259,456400.068843774,3925755.49521569,08-Dec-2019,9978.101110662,456383.141960584,3925757.92227677,-16.1231464638986
usa_NC_0034_0086,01-Jan-1852,10020.5063103172,456417.353284298,3925803.12283781,08-Dec-2019,9998.43911298261,456394.188502348,3925806.43235094,-22.0671973345889
usa_NC_0034_0087,01-Jan-1852,10042.9230955001,456430.579578093,3925851.33328818,08-Dec-2019,10018.7768954468,456405.235080685,3925854.94112009,-24.1462000533011
usa_NC_0034_0088,01-Jan-1852,10064.241396353,456442.652797715,3925899.70824836,08-Dec-2019,10041.1286109258,456418.395576753,3925903.14877611,-23.1127854271999
usa_NC_0034_0089,01-Jan-1852,10077.1897364317,456445.942598028,3925949.32423042,08-Dec-2019,10058.9792819116,456426.83247834,3925952.02484618,-18.2104545201
usa_NC_0034_0090,01-Jan-1852,10090.1348982401,456449.23097788,3925998.93110131,08-Dec-2019,10075.6960662756,456434.080422402,3926001.06433095,-14.4388319645004
usa_NC_0034_0091,01-Jan-1852,10103.067568095,456452.508163764,3926048.53024069,08-Dec-2019,10092.4017025205,456441.317741293,3926050.10009575,-10.6658655745014
usa_NC_0034_0092,01-Jan-1852,10115.898074521,456455.680087616,3926098.13477915,08-Dec-2019,10109.0065163024,456448.450363914,3926099.1452717,-6.89155821860004
usa_NC_0034_0093,01-Jan-1852,10133.2580290483,456463.605152695,3926147.06799298,08-Dec-2019,10121.0776425988,456450.828436736,3926148.84718642,-12.1803864494996
usa_NC_0034_0094,01-Jan-1852,10155.5810574409,456476.736650068,3926195.27437026,08-Dec-2019,10133.0103104419,456453.063393149,3926198.55871295,-22.5707469990011
usa_NC_0034_0095,01-Jan-1852,10164.997211822,456476.332071621,3926245.35257146,08-Dec-2019,10149.034330238,456459.591230122,3926247.66649149,-15.9628815839988
usa_NC_0034_0096,01-Jan-1852,10173.6816128155,456475.144645342,3926295.61407258,08-Dec-2019,10164.2344582567,456465.238129535,3926296.978237,-9.44715455880032
usa_NC_0034_0097,01-Jan-1852,10193.6721104723,456485.687756327,3926344.87007905,08-Dec-2019,10184.4164917385,456475.980451423,3926346.21478404,-9.25561873379957
usa_NC_0034_0098,01-Jan-1852,10208.5407363348,456490.821971337,3926395.05573119,08-Dec-2019,10204.9535976372,456487.058657557,3926395.58248483,-3.58713869759958
usa_NC_0034_0099,01-Jan-1852,10223.4101486847,456495.956347067,3926445.24459271,08-Dec-2019,10228.410778085,456501.204132366,3926444.50246775,5.00062940030148
usa_NC_0034_0100,01-Jan-1852,10239.4570128208,456502.32607526,3926495.26018839,08-Dec-2019,10250.302021477,456513.710484517,3926493.63377335,10.8450086562007
usa_NC_0034_0101,01-Jan-1852,10253.3205857792,456506.403310019,3926545.60626982,08-Dec-2019,10270.9466748766,456524.911581025,3926542.93533283,17.6260890974008
usa_NC_0034_0102,01-Jan-1852,10269.8240207505,456513.252060815,3926595.55467913,08-Dec-2019,10288.383334161,456532.746070115,3926592.71327079,18.5593134105002
usa_NC_0034_0103,01-Jan-1852,10287.231989409,456521.051540548,3926645.36139988,08-Dec-2019,10307.9476473184,456542.816980155,3926642.15739633,20.7156579094008
usa_NC_0034_0104,01-Jan-1852,10302.6001562622,456526.708133918,3926695.4821872,08-Dec-2019,10320.1054089829,456545.105965407,3926692.74726554,17.505252720699
usa_NC_0034_0105,01-Jan-1852,10319.4744675798,456533.997534591,3926745.11811622,08-Dec-2019,10335.3762760285,456550.712318671,3926742.6229222,15.9018084487016
usa_NC_0034_0106,01-Jan-1852,10328.0760221322,456532.75284564,3926795.24339022,08-Dec-2019,10352.0866825815,456557.980678817,3926791.52768932,24.0106604492994
usa_NC_0034_0107,01-Jan-1852,10348.5116600219,456543.926651272,3926843.61485284,08-Dec-2019,10365.8663039813,456562.142823223,3926841.02042045,17.3546439593993
usa_NC_0034_0108,01-Jan-1852,10364.7123493482,456550.723519781,3926892.27789613,08-Dec-2019,10379.7987736398,456566.561726263,3926890.00826722,15.0864242916014
usa_NC_0034_0109,01-Jan-1852,10379.8288289571,456556.360056049,3926941.21461907,08-Dec-2019,10397.0957838348,456574.480034044,3926938.65407275,17.2669548777012
usa_NC_0034_0110,01-Jan-1852,10394.8544505783,456561.89883703,3926990.17686966,08-Dec-2019,10414.3048388953,456582.301771594,3926987.33428963,19.450388317
usa_NC_0034_0111,01-Jan-1852,10398.261962862,456555.253147881,3927040.82396772,08-Dec-2019,10431.1421872971,456589.729538354,3927036.08914989,32.8802244351009
usa_NC_0034_0112,01-Jan-1852,10411.6874928665,456559.11509367,3927090.01196734,08-Dec-2019,10446.8590033656,456595.97896202,3927085.02245731,35.1715104990999
usa_NC_0034_0113,01-Jan-1852,10428.7104473875,456566.745032736,3927138.70228708,08-Dec-2019,10464.8516060931,456604.609777975,3927133.65242886,36.1411587055991
usa_NC_0034_0114,01-Jan-1852,10445.0198516224,456573.573634264,3927187.76133218,08-Dec-2019,10480.701475381,456610.948270964,3927182.81901171,35.681623758599
usa_NC_0034_0115,01-Jan-1852,10464.5298382525,456583.741347604,3927236.44377281,08-Dec-2019,10497.5717772847,456618.344367416,3927231.90053389,33.0419390322004
usa_NC_0034_0116,01-Jan-1852,10481.8671001276,456591.631239506,3927285.43719876,08-Dec-2019,10515.2982416405,456626.635091422,3927280.87426647,33.4311415128996
usa_NC_0034_0117,01-Jan-1852,10500.6451581087,456601.027416089,3927334.24544006,08-Dec-2019,10532.4762658437,456634.349533093,3927329.933072,31.831107734999
usa_NC_0034_0118,01-Jan-1852,10517.4278321468,456608.332560038,3927383.33493055,08-Dec-2019,10550.4060540968,456642.848867782,3927378.9004633,32.9782219500012
usa_NC_0034_0119,01-Jan-1852,10535.148059194,456616.617024749,3927432.30815606,08-Dec-2019,10568.4209250391,456651.435007585,3927427.86765257,33.2728658450997
usa_NC_0034_0120,01-Jan-1852,10553.5235956082,456625.584946174,3927481.20535454,08-Dec-2019,10585.47924498,456659.018104381,3927476.97286918,31.955649371801
usa_NC_0034_0121,01-Jan-1852,10573.0133988347,456635.680330447,3927530.14675472,08-Dec-2019,10604.4023907129,456668.519143096,3927525.99676872,31.3889918781988
usa_NC_0034_0122,01-Jan-1852,10597.8601411844,456651.277843444,3927578.89155878,08-Dec-2019,10625.06233675,456679.745727861,3927575.24881849,27.2021955656001
usa_NC_0034_0123,01-Jan-1852,10621.2983018711,456665.398861381,3927627.83686933,08-Dec-2019,10645.8337136076,456691.084232019,3927624.50944763,24.5354117365005
usa_NC_0034_0124,01-Jan-1852,10637.7115753901,456672.167594166,3927677.72559699,08-Dec-2019,10665.1691298497,456700.921426903,3927673.95503961,27.4575544596009
usa_NC_0034_0125,01-Jan-1852,10657.8508453489,456682.838967081,3927727.09896376,08-Dec-2019,10679.5213210946,456705.539906471,3927724.08609954,21.670475745701
usa_NC_0034_0126,01-Jan-1852,10677.4413971814,456692.937350728,3927776.53950515,08-Dec-2019,10699.0057130476,456715.534450328,3927773.50452745,21.5643158662006
usa_NC_0034_0127,01-Jan-1852,10698.2575897681,456704.322132934,3927825.79725013,08-Dec-2019,10718.2978512552,456725.329041272,3927822.94246431,20.0402614871
usa_NC_0034_0128,01-Jan-1852,10719.931710481,456716.608998301,3927874.91890564,08-Dec-2019,10735.8985771176,456733.351498816,3927872.61702022,15.9668666365997
usa_NC_0034_0129,01-Jan-1852,10733.3572187836,456720.24679934,3927925.2284986,08-Dec-2019,10753.5646472128,456741.442786493,3927922.28059618,20.2074284291994
usa_NC_0034_0130,01-Jan-1852,10745.4527762606,456722.486544467,3927975.74733664,08-Dec-2019,10775.5586346409,456754.075533007,3927971.30371165,30.1058583803006
usa_NC_0034_0131,01-Jan-1852,10760.7525704571,456728.085977688,3928025.80524796,08-Dec-2019,10793.3886727069,456762.341075718,3928020.93202941,32.6361022498004
usa_NC_0034_0132,01-Jan-1852,10780.1445604309,456737.976162752,3928075.27437048,08-Dec-2019,10811.0647145577,456770.441494167,3928070.60080052,30.9201541268012
usa_NC_0034_0133,01-Jan-1852,10792.6750919879,456740.599889466,3928126.09142803,08-Dec-2019,10830.4373015132,456780.273739847,3928120.26085379,37.7622095253009
usa_NC_0034_0134,01-Jan-1917,10873.5427709893,456815.058519651,3928166.16531908,08-Dec-2019,10848.8962678217,456789.148280973,3928170.05113066,-24.6465031675998
usa_NC_0034_0135,01-Jan-1917,10894.1294928802,456826.188964755,3928215.52480224,08-Dec-2019,10866.7841212965,456797.423629546,3928219.92542609,-27.3453715837004
usa_NC_0034_0136,01-Jan-1917,10915.9803883017,456838.654456526,3928264.65468031,08-Dec-2019,10887.8196081626,456809.012955439,3928269.27868435,-28.1607801391001
usa_NC_0034_0137,01-Jan-1917,10931.6941348525,456844.662145674,3928314.78205291,08-Dec-2019,10903.2826145612,456814.738104508,3928319.54038878,-28.4115202912999
usa_NC_0034_0138,01-Jan-1917,10950.3416667888,456853.759759679,3928364.41829827,08-Dec-2019,10920.2752904983,456822.073024203,3928369.55257475,-30.0663762904987
usa_NC_0034_0139,01-Jan-1917,10970.3740812954,456864.338882969,3928413.70800032,08-Dec-2019,10940.7104516279,456833.059879887,3928418.85717173,-29.6636296675006
usa_NC_0034_0140,01-Jan-1917,10985.173107388,456869.410555013,3928463.85145174,08-Dec-2019,10959.2736987734,456842.088219723,3928468.40995965,-25.8994086145995
usa_NC_0034_0141,01-Jan-1917,10997.734164433,456872.11561149,3928514.41728574,08-Dec-2019,10974.3784639462,456847.465413432,3928518.58474728,-23.3557004868017
usa_NC_0034_0142,01-Jan-1917,11009.0413380909,456873.489888251,3928565.24388519,08-Dec-2019,10992.7992181656,456856.339657677,3928568.18150178,-16.2421199252985
usa_NC_0034_0143,01-Jan-1917,11019.6154114751,456874.08170117,3928616.24498936,08-Dec-2019,11008.0502019816,456861.864248342,3928618.36485879,-11.5652094935012
usa_NC_0034_0144,01-Jan-1917,11030.0438105597,456874.510797706,3928667.31696625,08-Dec-2019,11030.8825179,456875.397213977,3928667.16119015,0.838707340299152
usa_NC_0034_0145,01-Jan-1917,11035.7832266409,456869.972984384,3928719.31589009,08-Dec-2019,11053.7536843659,456888.974432775,3928715.93432847,17.9704577249995
usa_NC_0034_0146,01-Jan-1917,11033.0430122367,456856.451400388,3928772.99879056,08-Dec-2019,11083.8386150704,456910.186019916,3928763.3162979,50.7956028336994
usa_NC_0034_0147,01-Jan-1946,11101.8565850689,456918.686070568,3928812.7301249,08-Dec-2019,11106.3206310156,456923.40926617,3928811.874892,4.46404594670094
usa_NC_0034_0148,01-Jan-1946,11123.4936231019,456931.038077959,3928861.33654101,08-Dec-2019,11127.5852721057,456935.367483285,3928860.55152539,4.09164900379983
usa_NC_0034_0149,01-Jan-1946,11140.0487768965,456938.012864733,3928910.9181563,08-Dec-2019,11146.2786436061,456944.605077686,3928909.72118997,6.22986670960017
usa_NC_0034_0150,01-Jan-1946,11155.5112874747,456943.831076496,3928960.7116099,08-Dec-2019,11162.0194773623,456950.718159103,3928959.45937463,6.50818988760147
usa_NC_0034_0151,01-Jan-1946,11170.2457341863,456948.878356473,3929010.64755985,08-Dec-2019,11177.6829496446,456956.748960117,3929009.21452172,7.43721545830158
usa_NC_0034_0152,01-Jan-1946,11187.6079909462,456956.706201031,3929060.0790505,08-Dec-2019,11190.8614592634,456960.149437677,3929059.45125961,3.2534683171998
usa_NC_0034_0153,01-Jan-1946,11205.0942505517,456964.66505555,3929109.4877431,08-Dec-2019,11206.9531960907,456966.632532123,3929109.12852737,1.85894553900107
usa_NC_0034_0154,01-Jan-1946,11229.8184339538,456980.263467206,3929157.60259383,08-Dec-2019,11224.8008284484,456974.952034756,3929158.57659862,-5.01760550539984
usa_NC_0034_0155,01-Jan-1946,11248.7005269403,456989.676103645,3929206.85938658,08-Dec-2019,11242.56994003,456983.185350615,3929208.05526496,-6.13058691029983
usa_NC_0034_0156,01-Jan-1946,11268.211432674,456999.754376426,3929255.99411167,08-Dec-2019,11257.4400579231,456988.348147645,3929258.10549628,-10.7713747508988
usa_NC_0034_0157,01-Jan-1946,11281.9089493761,457003.67552109,3929306.27388998,08-Dec-2019,11274.2044234741,456995.515433715,3929307.79144526,-7.70452590199966
usa_NC_0034_0158,01-Jan-1946,11299.0129215836,457011.202980185,3929355.89051602,08-Dec-2019,11292.42451338,457004.223752339,3929357.19450171,-6.58840820360092
usa_NC_0034_0159,01-Jan-1946,11318.0148769377,457020.740454709,3929405.13426696,08-Dec-2019,11311.8925000763,457014.253737552,3929406.35184674,-6.12237686139997
usa_NC_0034_0160,01-Jan-1946,11340.5570816833,457034.029338934,3929453.67154614,08-Dec-2019,11328.8728464758,457021.647554005,3929456.00636989,-11.6842352075
usa_NC_0034_0161,01-Jan-1946,11354.9419373414,457038.673478984,3929503.84088799,08-Dec-2019,11347.155078291,457030.420259908,3929505.40433766,-7.78685905040038
usa_NC_0034_0162,01-Jan-1946,11372.2456135988,457046.40985391,3929553.43117249,08-Dec-2019,11367.2414705615,457041.10505521,3929554.44068264,-5.00414303730031
usa_NC_0034_0163,01-Jan-1946,11385.4333101711,457049.781327778,3929603.85993955,08-Dec-2019,11384.7848451162,457049.093778327,3929603.99137681,-0.648465054899134
usa_NC_0034_0164,01-Jan-1946,11405.0750450591,457060.033132099,3929652.79390948,08-Dec-2019,11402.9443717662,457057.774039851,3929653.2257685,-2.13067329290061
usa_NC_0034_0165,01-Jan-1946,11422.6158535643,457068.066599963,3929702.10758887,08-Dec-2019,11418.0762498563,457063.253580182,3929703.02674098,-4.53960370800087
usa_NC_0034_0166,01-Jan-1946,11436.5992328432,457072.328535439,3929752.14076749,08-Dec-2019,11436.8771887569,457072.623220578,3929752.08454766,0.27795591369977
usa_NC_0034_0167,01-Jan-1946,11446.2219853936,457071.967888973,3929803.0534508,08-Dec-2019,11459.3795592982,457085.91681385,3929800.39497478,13.1575739046002
usa_NC_0034_0168,01-Jan-1946,11456.3847018505,457072.180339207,3929853.85374637,08-Dec-2019,11480.1071889608,457097.328587842,3929849.06567885,23.722487110299
usa_NC_0034_0169,01-Jan-1946,11466.1873773958,457072.011757611,3929904.72346782,08-Dec-2019,11507.5195159356,457115.826273037,3929896.38990688,41.3321385398012
usa_NC_0034_0170,01-Jan-1917,11485.9538562011,457082.405638774,3929953.58303881,08-Dec-2019,11531.7377483444,457130.937333837,3929944.36161949,45.7838921432995
usa_NC_0034_0171,01-Jan-1917,11504.1544593828,457091.137448019,3930002.76909265,08-Dec-2019,11551.88740773,457141.733611542,3929993.16293646,47.7329483472004
usa_NC_0034_0172,01-Jan-1980,11555.7317772419,457135.231926149,3930045.31880307,08-Dec-2019,11571.8576221422,457152.325854657,3930042.06955574,16.1258449003017
usa_NC_0034_0173,01-Jan-1980,11566.3956687094,457135.958139734,3930096.10568546,08-Dec-2019,11591.6943601926,457162.776828531,3930091.00196806,25.2986914831999
usa_NC_0034_0174,01-Jan-1980,11580.096977227,457139.903726246,3930146.28249843,08-Dec-2019,11610.8604702694,457172.517061258,3930140.06877335,30.7634930423992
